DataAsOf,EnrollmentAsOf,level,SchoolYear,DistrictCode,DistrictName,SchoolCode,SchoolName,ApplicationReceiptMonth,seniors,completed_this_month
2026-09-19,2017-06-01,school,2017,24,Smyrna School District,688,Smyrna High School,2017-01-01,352,5
2026-09-19,2017-06-01,school,2017,24,Smyrna School District,688,Smyrna High School,2017-02-01,352,2
2026-09-19,2017-06-01,school,2017,24,Smyrna School District,688,Smyrna High School,2017-03-01,352,2
2026-09-19,2017-06-01,school,2017,24,Smyrna School District,688,Smyrna High School,2017-04-01,352,2
2026-09-19,2017-06-01,school,2017,77,Sussex Academy,576,"Sussex Academy ",2016-10-01,38,3
2026-09-19,2017-06-01,school,2017,77,Sussex Academy,576,"Sussex Academy ",2016-11-01,38,1
2026-09-19,2017-06-01,school,2017,77,Sussex Academy,576,"Sussex Academy ",2016-12-01,38,2
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2016-10-01,379,27
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2016-11-01,379,13
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2016-12-01,379,4
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2017-01-01,379,5
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2017-02-01,379,3
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2017-03-01,379,1
2026-09-19,2017-06-01,school,2017,40,Sussex Technical School District,770,Sussex Technical High School,2017-04-01,379,1
2026-09-19,2017-06-01,school,2017,35,Woodbridge School District,780,Woodbridge High School,2016-10-01,118,4
2026-09-19,2017-06-01,school,2017,35,Woodbridge School District,780,Woodbridge High School,2016-11-01,118,1
2026-09-19,2017-06-01,school,2017,35,Woodbridge School District,780,Woodbridge High School,2016-12-01,118,1
2026-09-19,2017-06-01,school,2017,35,Woodbridge School District,780,Woodbridge High School,2017-01-01,118,1
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2016-10-01,784,47
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2016-11-01,784,23
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2016-12-01,784,9
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2017-01-01,784,7
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2017-02-01,784,9
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2017-03-01,784,7
2026-09-19,2017-06-01,lea,2017,29,Appoquinimink School District,All Schools,All Schools,2017-04-01,784,2
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2016-10-01,690,36
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2016-11-01,690,22
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2016-12-01,690,6
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2017-01-01,690,10
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2017-02-01,690,4
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2017-03-01,690,2
2026-09-19,2017-06-01,lea,2017,31,Brandywine School District,All Schools,All Schools,2017-04-01,690,1
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2016-10-01,546,21
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2016-11-01,546,12
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2016-12-01,546,5
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2017-01-01,546,8
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2017-02-01,546,7
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2017-03-01,546,6
2026-09-19,2017-06-01,lea,2017,10,Caesar Rodney School District,All Schools,All Schools,2017-04-01,546,2
2026-09-19,2017-06-01,lea,2017,17,Cape Henlopen School District,All Schools,All Schools,2016-10-01,309,11
2026-09-19,2017-06-01,lea,2017,17,Cape Henlopen School District,All Schools,All Schools,2016-11-01,309,7
2026-09-19,2017-06-01,lea,2017,17,Cape Henlopen School District,All Schools,All Schools,2016-12-01,309,5
2026-09-19,2017-06-01,lea,2017,17,Cape Henlopen School District,All Schools,All Schools,2017-02-01,309,2
2026-09-19,2017-06-01,lea,2017,17,Cape Henlopen School District,All Schools,All Schools,2017-03-01,309,1
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2016-10-01,450,15
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2016-11-01,450,6
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2016-12-01,450,5
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2017-01-01,450,7
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2017-02-01,450,2
2026-09-19,2017-06-01,lea,2017,13,Capital School District,All Schools,All Schools,2017-03-01,450,1
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2016-10-01,242,20
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2016-11-01,242,8
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2016-12-01,242,7
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2017-01-01,242,9
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2017-02-01,242,3
2026-09-19,2017-06-01,lea,2017,70,Charter School of Wilmington,All Schools,All Schools,2017-04-01,242,1
2026-09-19,2017-06-01,lea,2017,33,Christina School District,All Schools,All Schools,2016-10-01,848,14
2026-09-19,2017-06-01,lea,2017,33,Christina School District,All Schools,All Schools,2016-11-01,848,15
